N,BlockSize,RunID,Time_ms
512,128,7,0.240813
512,128,8,0.260577
512,128,9,0.241302
512,128,10,0.243257
512,128,11,0.230336
512,128,12,0.260578
512,128,13,0.242908
512,128,14,0.232991
512,128,15,0.238089
512,128,16,0.23767
512,128,17,0.227054
512,128,18,0.229848
512,128,19,0.228311
512,128,20,0.236064
512,128,21,0.229569
512,128,22,0.228521
512,128,23,0.234178
512,128,24,0.232851
512,128,25,0.228451
512,128,26,0.228241
512,128,27,0.230756
512,128,28,0.237111
512,128,29,0.25101
512,128,30,0.243955
512,128,31,0.245073
512,128,32,0.244584
512,128,33,0.243327
512,128,34,0.237042
512,128,35,0.236133
512,128,36,0.245422
512,128,37,0.249123
512,128,38,0.234946
512,128,39,0.229289
512,128,40,0.235086
512,128,41,0.237949
512,128,42,0.232781
512,128,43,0.228451
512,128,44,0.229917
512,128,45,0.243187
512,128,46,0.231873
512,128,47,0.226356
512,128,48,0.23781
512,128,49,0.235504
512,128,50,0.240394
512,128,51,0.229358
512,128,52,0.239067
512,128,53,0.239974
512,128,54,0.25073
512,128,55,0.238927
512,128,56,0.234387
512,128,57,0.235155
512,128,58,0.255968
512,128,59,0.247029
512,128,60,0.267073
512,128,61,0.62026
512,128,62,0.503276
512,128,63,1.01214
512,128,64,1.01444
512,128,65,1.02269
512,128,66,1.01409
512,128,67,1.00348
512,128,68,1.01263
512,128,69,1.01682
512,128,70,1.0039
512,128,71,1.00739
512,128,72,0.384057
512,128,73,0.552724
512,128,74,0.51005
512,128,75,0.762108
512,128,76,0.452641
512,128,77,0.984064
512,128,78,1.01102
512,128,79,1.01975
512,128,80,1.01556
512,128,81,1.00509
512,128,82,1.01416
512,128,83,1.01933
512,128,84,1.01605
512,128,85,1.01738
512,128,86,0.774959
512,128,87,0.723765
512,128,88,1.02087
512,128,89,1.01221
512,128,90,1.01514
512,128,91,0.635975
512,128,92,0.729283
512,128,93,0.476387
512,128,94,0.94153
512,128,95,1.01284
512,128,96,1.00355
512,128,97,1.01745
512,128,98,1.00984
512,128,99,1.0134
512,128,100,1.00795
1024,8,1,0.817282
1024,8,2,0.802686
1024,8,3,0.788229
1024,8,4,0.77866
1024,8,5,0.786832
1024,8,6,0.757289
1024,8,7,0.771956
1024,8,8,0.913454
1024,8,9,1.29088
1024,8,10,1.21091
1024,8,11,1.06955
1024,8,12,1.34912
1024,8,13,1.2438
1024,8,14,1.07646
1024,8,15,0.934895
1024,8,16,1.46038
1024,8,17,1.62206
1024,8,18,1.13185
1024,8,19,0.835162
1024,8,20,0.782013
1024,8,21,0.788159
1024,8,22,0.779708
1024,8,23,0.760292
1024,8,24,0.775448
1024,8,25,0.781524
1024,8,26,0.779149
1024,8,27,0.775517
1024,8,28,0.757289
1024,8,29,0.785435
1024,8,30,0.780826
1024,8,31,0.790394
1024,8,32,0.769092
1024,8,33,1.00222
1024,8,34,1.04678
1024,8,35,0.8096
1024,8,36,0.796469
1024,8,37,0.78327
1024,8,38,0.776635
1024,8,39,0.774958
1024,8,40,0.778381
1024,8,41,0.772165
1024,8,42,0.780406
1024,8,43,0.771187
1024,8,44,0.764064
1024,8,45,0.78802
1024,8,46,0.773772
1024,8,47,0.7788
1024,8,48,0.756382
1024,8,49,0.804502
1024,8,50,0.80101
1024,8,51,0.782711
1024,8,52,0.813511
1024,8,53,0.882304
1024,8,54,0.832857
1024,8,55,0.79221
1024,8,56,0.778382
1024,8,57,0.779499
1024,8,58,0.762317
1024,8,59,0.768812
1024,8,60,0.777334
1024,8,61,0.783061
1024,8,62,0.778102
1024,8,63,0.763644
1024,8,64,0.778241
1024,8,65,0.780826
1024,8,66,0.921137
1024,8,67,1.27083
1024,8,68,0.934895
1024,8,69,0.836419
1024,8,70,0.794515
1024,8,71,0.762039
1024,8,72,0.811346
1024,8,73,0.86247
1024,8,74,0.876508
1024,8,75,0.851994
1024,8,76,0.91953
1024,8,77,0.792209
1024,8,78,0.767556
1024,8,79,0.784877
1024,8,80,0.786972
1024,8,81,0.780686
1024,8,82,0.758686
1024,8,83,0.774958
1024,8,84,0.779429
1024,8,85,0.784946
1024,8,86,0.770978
1024,8,87,0.755752
1024,8,88,0.780057
1024,8,89,0.788997
1024,8,90,0.799683
1024,8,91,0.768464
1024,8,92,0.773213
1024,8,93,0.798635
1024,8,94,0.784387
1024,8,95,0.777473
1024,8,96,0.764483
1024,8,97,0.782712
1024,8,98,0.767416
1024,8,99,0.769232
1024,8,100,0.762177
1024,16,1,5.81617
1024,16,2,5.79794
1024,16,3,5.8057
1024,16,4,5.82504
1024,16,5,5.79857
1024,16,6,5.82553
1024,16,7,5.80157
1024,16,8,5.91954
1024,16,9,5.79753
1024,16,10,5.79501
1024,16,11,5.81394
1024,16,12,5.81463
1024,16,13,5.82595
1024,16,14,5.80695
1024,16,15,5.81652
1024,16,16,5.80479
1024,16,17,5.84215
1024,16,18,5.80269
1024,16,19,5.81806
1024,16,20,5.8022
1024,16,21,5.82239
1024,16,22,5.79215
1024,16,23,5.79899
1024,16,24,5.80311
1024,16,25,5.80248
1024,16,26,5.80877
1024,16,27,5.79089
1024,16,28,5.79145
1024,16,29,5.79815
1024,16,30,5.78852
1024,16,31,5.84145
1024,16,32,5.81792
1024,16,33,5.80381
1024,16,34,5.80835
1024,16,35,5.81771
1024,16,36,5.81694
1024,16,37,5.83384
1024,16,38,5.7978
1024,16,39,5.79529
1024,16,40,5.79794
1024,16,41,5.7927
1024,16,42,5.81212
1024,16,43,5.79676
1024,16,44,5.79941
1024,16,45,5.82337
1024,16,46,5.79683
1024,16,47,5.83
1024,16,48,5.80269
1024,16,49,5.77322
1024,16,50,5.81512
1024,16,51,5.80667
1024,16,52,5.72377
1024,16,53,5.79145
1024,16,54,5.79983
1024,16,55,5.75373
1024,16,56,5.77727
1024,16,57,5.7962
1024,16,58,5.80751
1024,16,59,5.81959
1024,16,60,5.77818
1024,16,61,5.77678
1024,16,62,5.82022
1024,16,63,5.74731
1024,16,64,5.84194
1024,16,65,5.80004
1024,16,66,5.80975
1024,16,67,5.80968
1024,16,68,5.79543
1024,16,69,5.81093
1024,16,70,5.81359
1024,16,71,5.82623
1024,16,72,5.80849
1024,16,73,5.81485
1024,16,74,5.8411
1024,16,75,5.81443
1024,16,76,5.79641
1024,16,77,5.80674
1024,16,78,5.79494
1024,16,79,5.81009
1024,16,80,5.81107
1024,16,81,5.77629
1024,16,82,5.79829
1024,16,83,5.79857
1024,16,84,5.80458
1024,16,85,5.81387
1024,16,86,5.80304
1024,16,87,5.79382
1024,16,88,5.81226
1024,16,89,5.80751
1024,16,90,5.81226
1024,16,91,5.83091
1024,16,92,5.80178
1024,16,93,5.81373
1024,16,94,5.79648
1024,16,95,5.79627
1024,16,96,5.79878
1024,16,97,5.80905
1024,16,98,5.827
1024,16,99,5.79711
1024,16,100,5.7793
1024,32,1,8.40763
1024,32,2,6.8617
1024,32,3,3.89372
1024,32,4,3.6198
1024,32,5,3.55625
1024,32,6,3.59536
1024,32,7,3.70906
1024,32,8,3.62385
1024,32,9,3.60423
1024,32,10,3.61463
1024,32,11,3.68462
1024,32,12,3.62246
1024,32,13,3.60604
1024,32,14,6.59316
1024,32,15,6.5201
1024,32,16,4.11679
1024,32,17,5.84062
1024,32,18,8.49298
1024,32,19,8.49689
1024,32,20,8.55612
1024,32,21,8.46742
1024,32,22,8.48432
1024,32,23,8.49982
1024,32,24,8.4846
1024,32,25,8.49319
1024,32,26,8.52706
1024,32,27,8.48481
1024,32,28,8.4994
1024,32,29,8.49961
1024,32,30,8.51323
1024,32,31,8.50953
1024,32,32,8.51002
1024,32,33,8.43082
1024,32,34,8.46232
1024,32,35,8.51561
1024,32,36,8.40477
1024,32,37,7.72361
1024,32,38,8.4809
1024,32,39,8.38815
1024,32,40,8.48886
1024,32,41,8.49465
1024,32,42,8.47761
1024,32,43,8.49626
