N,BlockSize,RunID,L2_TCM
512,64,15,12361
512,64,16,11866
512,64,17,11900
512,64,18,11875
512,64,19,12001
512,64,20,11790
512,64,21,11773
512,64,22,11790
512,64,23,10774
512,64,24,12396
512,64,25,11932
512,64,26,11998
512,64,27,12048
512,64,28,11993
512,64,29,11957
512,64,30,11773
512,64,31,12013
512,64,32,11907
512,64,33,11789
512,64,34,11811
512,64,35,11946
512,64,36,11874
512,64,37,11957
512,64,38,11803
512,64,39,12223
512,64,40,11908
512,64,41,11905
512,64,42,11808
512,64,43,12122
512,64,44,11994
512,64,45,11832
512,64,46,11784
512,64,47,12056
512,64,48,11861
512,64,49,11881
512,64,50,11857
512,64,51,11959
512,64,52,11893
512,64,53,11882
512,64,54,11845
512,64,55,12196
512,64,56,11906
512,64,57,12027
512,64,58,11991
512,64,59,12059
512,64,60,11958
512,64,61,11886
512,64,62,11803
512,64,63,12150
512,64,64,11851
512,64,65,11930
512,64,66,11918
512,64,67,12046
512,64,68,11992
512,64,69,11987
512,64,70,11881
512,64,71,12027
512,64,72,11854
512,64,73,11843
512,64,74,11849
512,64,75,11758
512,64,76,11855
512,64,77,11906
512,64,78,11804
512,64,79,11876
512,64,80,11978
512,64,81,11807
512,64,82,11985
512,64,83,11735
512,64,84,11917
512,64,85,11966
512,64,86,11891
512,64,87,11966
512,64,88,11887
512,64,89,11881
512,64,90,11852
512,64,91,11773
512,64,92,11828
512,64,93,11999
512,64,94,11862
512,64,95,11825
512,64,96,11762
512,64,97,11868
512,64,98,11914
512,64,99,11964
512,64,100,11914
512,128,1,9182
512,128,2,8899
512,128,3,8973
512,128,4,9033
512,128,5,8872
512,128,6,8876
512,128,7,8821
512,128,8,8843
512,128,9,8904
512,128,10,8828
512,128,11,9238
512,128,12,8709
512,128,13,8828
512,128,14,9147
512,128,15,10397
512,128,16,9166
512,128,17,9072
512,128,18,8776
512,128,19,9350
512,128,20,8835
512,128,21,8855
512,128,22,9345
512,128,23,8973
512,128,24,9903
512,128,25,9399
512,128,26,9132
512,128,27,9495
512,128,28,8937
512,128,29,8824
512,128,30,8798
512,128,31,9083
512,128,32,8849
512,128,33,8822
512,128,34,8805
512,128,35,9209
512,128,36,9120
512,128,37,8817
512,128,38,8885
512,128,39,9513
512,128,40,8833
512,128,41,9077
512,128,42,8806
512,128,43,9010
512,128,44,8950
512,128,45,8848
512,128,46,8826
512,128,47,8734
512,128,48,8881
512,128,49,8738
512,128,50,8866
512,128,51,9017
512,128,52,9239
512,128,53,9159
512,128,54,9152
