N,BlockSize,RunID,L2_TCM
256,128,83,71
256,128,84,87
256,128,85,71
256,128,86,63
256,128,87,60
256,128,88,63
256,128,89,74
256,128,90,80
256,128,91,73
256,128,92,139
256,128,93,94
256,128,94,94
256,128,95,94
256,128,96,72
256,128,97,88
256,128,98,78
256,128,99,87
256,128,100,93
512,8,1,20508
512,8,2,21000
512,8,3,21109
512,8,4,21061
512,8,5,21223
512,8,6,20944
512,8,7,20978
512,8,8,20948
512,8,9,20894
512,8,10,20989
512,8,11,20855
512,8,12,21042
512,8,13,20944
512,8,14,20832
512,8,15,21001
512,8,16,20913
512,8,17,20970
512,8,18,20881
512,8,19,20816
512,8,20,19291
512,8,21,18823
512,8,22,20711
512,8,23,20809
512,8,24,20890
512,8,25,20951
512,8,26,20900
512,8,27,20818
512,8,28,20898
512,8,29,21065
512,8,30,21004
512,8,31,20970
512,8,32,20894
512,8,33,21015
512,8,34,20847
512,8,35,20830
512,8,36,20925
512,8,37,20912
512,8,38,20891
512,8,39,20999
512,8,40,21117
512,8,41,21038
512,8,42,20996
512,8,43,20899
512,8,44,20973
512,8,45,21004
512,8,46,20942
512,8,47,22407
512,8,48,20335
512,8,49,19158
512,8,50,18810
512,8,51,19415
512,8,52,21392
512,8,53,22893
512,8,54,23111
512,8,55,19428
512,8,56,19116
512,8,57,18916
512,8,58,19818
512,8,59,20755
512,8,60,20776
512,8,61,23416
512,8,62,25531
512,8,63,21022
512,8,64,21529
512,8,65,21273
512,8,66,20985
512,8,67,20991
512,8,68,21085
512,8,69,21073
512,8,70,20991
512,8,71,20958
512,8,72,21449
512,8,73,21308
512,8,74,21006
512,8,75,21015
512,8,76,21010
512,8,77,21021
512,8,78,20903
512,8,79,20901
512,8,80,20891
512,8,81,20768
512,8,82,20849
512,8,83,21087
512,8,84,20950
512,8,85,20983
512,8,86,20928
512,8,87,20941
512,8,88,20839
512,8,89,21009
512,8,90,20817
512,8,91,21015
512,8,92,21128
512,8,93,20862
512,8,94,21010
512,8,95,20943
512,8,96,20847
512,8,97,21004
512,8,98,20954
512,8,99,20896
512,8,100,20871
512,16,1,17398
512,16,2,15171
512,16,3,15194
512,16,4,15320
512,16,5,15137
512,16,6,15194
512,16,7,15353
512,16,8,15036
512,16,9,15137
512,16,10,15076
512,16,11,15041
512,16,12,15242
512,16,13,15117
512,16,14,15240
512,16,15,15052
512,16,16,15280
512,16,17,15121
512,16,18,15244
512,16,19,15307
512,16,20,15130
512,16,21,15081
512,16,22,15248
512,16,23,14959
512,16,24,15479
512,16,25,15038
512,16,26,15293
512,16,27,15328
512,16,28,15308
512,16,29,14979
512,16,30,15199
512,16,31,15225
512,16,32,14965
512,16,33,15059
512,16,34,15248
512,16,35,14967
512,16,36,15308
512,16,37,15324
512,16,38,15230
512,16,39,15001
512,16,40,15160
512,16,41,15132
512,16,42,15124
512,16,43,15293
512,16,44,15276
512,16,45,15567
512,16,46,14934
512,16,47,15318
512,16,48,15307
512,16,49,15151
512,16,50,16914
512,16,51,16804
512,16,52,15682
512,16,53,15639
512,16,54,15360
512,16,55,15000
512,16,56,15259
512,16,57,15177
512,16,58,15281
512,16,59,15230
512,16,60,15124
512,16,61,15353
512,16,62,15401
512,16,63,15001
512,16,64,15343
512,16,65,15006
512,16,66,15049
512,16,67,15210
512,16,68,15109
512,16,69,15258
512,16,70,15318
512,16,71,15327
512,16,72,15141
512,16,73,15455
512,16,74,15188
512,16,75,18365
512,16,76,15537
512,16,77,15077
512,16,78,15337
512,16,79,15207
512,16,80,15232
512,16,81,15216
512,16,82,14999
512,16,83,15303
512,16,84,15147
512,16,85,15184
512,16,86,15074
512,16,87,15205
512,16,88,15319
512,16,89,15104
512,16,90,15177
512,16,91,15180
512,16,92,15299
512,16,93,15265
512,16,94,15108
512,16,95,15160
512,16,96,14916
512,16,97,15260
512,16,98,15181
512,16,99,15232
512,16,100,15311
512,32,1,13877
512,32,2,12403
512,32,3,12467
512,32,4,12336
512,32,5,12243
