N,BlockSize,RunID,Time_ms
256,8,98,0.020533
256,8,99,0.020603
256,8,100,0.020394
256,16,1,0.020044
256,16,2,0.020044
256,16,3,0.019975
256,16,4,0.019415
256,16,5,0.019556
256,16,6,0.019765
256,16,7,0.019695
256,16,8,0.019625
256,16,9,0.027657
256,16,10,0.019905
256,16,11,0.019137
256,16,12,0.019625
256,16,13,0.019486
256,16,14,0.019626
256,16,15,0.019625
256,16,16,0.019835
256,16,17,0.019695
256,16,18,0.019276
256,16,19,0.018578
256,16,20,0.019625
256,16,21,0.019905
256,16,22,0.019625
256,16,23,0.019625
256,16,24,0.019416
256,16,25,0.019486
256,16,26,0.019695
256,16,27,0.018508
256,16,28,0.018647
256,16,29,0.019695
256,16,30,0.018787
256,16,31,0.019486
256,16,32,0.019346
256,16,33,0.018578
256,16,34,0.018647
256,16,35,0.018927
256,16,36,0.019625
256,16,37,0.019136
256,16,38,0.019416
256,16,39,0.019555
256,16,40,0.019695
256,16,41,0.019416
256,16,42,0.020044
256,16,43,0.020045
256,16,44,0.018787
256,16,45,0.018717
256,16,46,0.018997
256,16,47,0.021372
256,16,48,0.02633
256,16,49,0.025282
256,16,50,0.023467
256,16,51,0.019416
256,16,52,0.019485
256,16,53,0.019695
256,16,54,0.019276
256,16,55,0.019416
256,16,56,0.033803
256,16,57,0.019625
256,16,58,0.019416
256,16,59,0.019136
256,16,60,0.019555
256,16,61,0.02661
256,16,62,0.028076
256,16,63,0.027168
256,16,64,0.021442
256,16,65,0.019277
256,16,66,0.019765
256,16,67,0.027657
256,16,68,0.024445
256,16,69,0.019625
256,16,70,0.018997
256,16,71,0.019136
256,16,72,0.019625
256,16,73,0.019416
256,16,74,0.019136
256,16,75,0.02633
256,16,76,0.027727
256,16,77,0.029752
256,16,78,0.023536
256,16,79,0.019626
256,16,80,0.019626
256,16,81,0.018927
256,16,82,0.019556
256,16,83,0.019136
256,16,84,0.019416
256,16,85,0.021022
256,16,86,0.026819
256,16,87,0.027238
256,16,88,0.019765
256,16,89,0.019416
256,16,90,0.025282
256,16,91,0.028146
256,16,92,0.027168
256,16,93,0.023746
256,16,94,0.019555
256,16,95,0.019136
256,16,96,0.018508
256,16,97,0.019486
256,16,98,0.059994
256,16,99,0.020394
256,16,100,0.019486
256,32,1,0.022908
256,32,2,0.023257
256,32,3,0.022
256,32,4,0.022489
256,32,5,0.022908
256,32,6,0.023257
256,32,7,0.022838
256,32,8,0.023048
256,32,9,0.023606
256,32,10,0.022838
256,32,11,0.02207
256,32,12,0.030031
256,32,13,0.037086
256,32,14,0.027658
256,32,15,0.022908
256,32,16,0.038064
256,32,17,0.037086
256,32,18,0.031708
256,32,19,0.028635
256,32,20,0.022559
256,32,21,0.022908
256,32,22,0.026749
256,32,23,0.029054
256,32,24,0.02228
256,32,25,0.028076
256,32,26,0.037086
256,32,27,0.036596
256,32,28,0.037575
256,32,29,0.038134
256,32,30,0.024304
256,32,31,0.04393
256,32,32,0.037295
256,32,33,0.036946
256,32,34,0.037086
256,32,35,0.037155
256,32,36,0.0396
256,32,37,0.037784
256,32,38,0.036736
256,32,39,0.038972
256,32,40,0.036666
256,32,41,0.024305
256,32,42,0.03101
256,32,43,0.037155
256,32,44,0.038692
256,32,45,0.039181
256,32,46,0.03939
256,32,47,0.037575
256,32,48,0.036946
256,32,49,0.036387
256,32,50,0.036737
256,32,51,0.038552
256,32,52,0.036736
256,32,53,0.035759
256,32,54,0.037574
256,32,55,0.038483
256,32,56,0.034781
256,32,57,0.050076
256,32,58,0.03953
256,32,59,0.037086
256,32,60,0.036667
256,32,61,0.037435
256,32,62,0.037295
256,32,63,0.037644
256,32,64,0.039111
256,32,65,0.037225
256,32,66,0.031499
256,32,67,0.022839
256,32,68,0.038064
256,32,69,0.037295
256,32,70,0.038133
256,32,71,0.039111
256,32,72,0.038063
256,32,73,0.040647
256,32,74,0.040019
256,32,75,0.037714
256,32,76,0.033384
256,32,77,0.022908
256,32,78,0.022978
256,32,79,0.022769
256,32,80,0.022907
256,32,81,0.025772
256,32,82,0.023047
256,32,83,0.022908
256,32,84,0.022628
256,32,85,0.022698
256,32,86,0.022908
256,32,87,0.09254
256,32,88,0.033803
256,32,89,0.023466
256,32,90,0.034362
256,32,91,0.038273
256,32,92,0.038483
256,32,93,0.039111
256,32,94,0.038762
256,32,95,0.041346
256,32,96,0.039112
256,32,97,0.039181
256,32,98,0.038483
256,32,99,0.039111
256,32,100,0.037644
256,64,1,0.040089
256,64,2,0.040089
256,64,3,0.037854
256,64,4,0.038343
256,64,5,0.039461
256,64,6,0.034781
256,64,7,0.040089
256,64,8,0.039181
256,64,9,0.039949
256,64,10,0.038553
256,64,11,0.050356
256,64,12,0.038133
256,64,13,0.03953
256,64,14,0.03974
256,64,15,0.039531
256,64,16,0.038552
256,64,17,0.038762
256,64,18,0.038274
256,64,19,0.032896
256,64,20,0.037575
256,64,21,0.039111
256,64,22,0.0396
256,64,23,0.039181
256,64,24,0.038902
256,64,25,0.03995
256,64,26,0.039181
256,64,27,0.038762
256,64,28,0.038972
256,64,29,0.0396
256,64,30,0.038483
256,64,31,0.03946
256,64,32,0.038552
256,64,33,0.039041
256,64,34,0.03967
256,64,35,0.055733
256,64,36,0.039949
256,64,37,0.03939
256,64,38,0.043721
256,64,39,0.039181
256,64,40,0.032965
256,64,41,0.032476
256,64,42,0.031988
256,64,43,0.037854
256,64,44,0.03513
256,64,45,0.032826
256,64,46,0.035689
256,64,47,0.038133
256,64,48,0.036806
256,64,49,0.032895
256,64,50,0.037156
256,64,51,0.035688
256,64,52,0.035619
256,64,53,0.038552
256,64,54,0.037784
256,64,55,0.040438
256,64,56,0.038971
256,64,57,0.038552
256,64,58,0.035131
256,64,59,0.035828
256,64,60,0.038133
256,64,61,0.063905
256,64,62,0.038552
256,64,63,0.038552
256,64,64,0.038972
256,64,65,0.037715
256,64,66,0.034292
